gutenberg_author_id,gutenberg_id,title,author,language,gutenberg_bookshelf,rights,has_text,birthdate,deathdate
32269,51615,A Matter of Protocol,"Sharkey, Jack",en,Science Fiction,Public domain in the USA.,TRUE,1931,1992
32269,43041,Double or Nothing,"Sharkey, Jack",en,Science Fiction,Public domain in the USA.,TRUE,1931,1992
32269,51435,"The Business, As Usual","Sharkey, Jack",en,Science Fiction,Public domain in the USA.,TRUE,1931,1992
32286,26867,John Jones's Dollar,"Keeler, Harry Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1890,1967
32308,26890,The Rat Racket,"Keller, David H. (David Henry)",en,Science Fiction,Public domain in the USA.,TRUE,1880,1966
32321,26906,The Jameson Satellite,"Jones, Neil R.",en,Science Fiction,Public domain in the USA.,TRUE,1909,1988
32321,40993,Spacewrecked on Venus,"Jones, Neil R.",en,Science Fiction,Public domain in the USA.,TRUE,1909,1988
32327,27143,The Cavern of the Shining Ones,"Wells, Hal K.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1900,NA
32327,28628,Devil Crystals of Arret,"Wells, Hal K.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1900,NA
32327,26917,Zehru of Xollar,"Wells, Hal K.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1900,NA
32349,26941,Wanted—7 Fearless Engineers!,"Tremaine, Frederick Orlin",en,Science Fiction,Public domain in the USA.,TRUE,1899,1956
32369,51296,The Sense of Wonder,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,32827,Think Yourself to Death,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,32133,The Graveyard of Space,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,51286,Pen Pal,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,32134,The Dictator,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,27019,My Shipmate—Columbus,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,30386,The One and the Many,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,26968,Summer Snow Storm,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,30329,Black Eyes and the Daily Grind,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,26966,A Place in the Sun,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,32820,World Beyond Pluto,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,32351,Voyage To Eternity,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,25684,A World Called Crimson,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,32150,Prison of a Billion Years,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,32953,Quest of the Golden Ape,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,50449,Recruit for Andromeda,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32369,32890,Home is Where You Left It,"Marlowe, Stephen",en,Science Fiction,Public domain in the USA.,TRUE,1928,2008
32417,27053,The Day Time Stopped Moving,"Repp, Ed Earl",en,Science Fiction,Public domain in the USA.,TRUE,1900,1979
32451,30474,They Also Serve,"Westlake, Donald E.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2008
32451,51687,The Spy in the Elevator,"Westlake, Donald E.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2008
32451,27089,The Risk Profession,"Westlake, Donald E.",en,Science Fiction,Public domain in the USA.,TRUE,1933,2008
32702,29053,Raiders Invisible,"Hall, Desmond Winter",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1909,1992
32702,27464,A Scientist Rises,"Hall, Desmond Winter",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1909,1992
32723,50936,Man in a Sewing Machine,"Stecher, L. J., Jr.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
32723,51421,Man in a Quandary,"Stecher, L. J., Jr.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
32723,51482,Perfect Answer,"Stecher, L. J., Jr.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
32723,51434,An Elephant for the Prinkip,"Stecher, L. J., Jr.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
32723,31956,Garth and the Visitor,"Stecher, L. J., Jr.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
32723,27492,Upstarts,"Stecher, L. J., Jr.",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
32793,27609,The Undersea Tube,"Hansen, L. Taylor (Lucile Taylor)",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1897,1976
32816,29488,"We're Friends, Now","Hasse, Henry",en,Science Fiction,Public domain in the USA.,TRUE,1913,1977
32816,27645,The Beginning,"Hasse, Henry",en,Science Fiction,Public domain in the USA.,TRUE,1913,1977
32816,28045,Walls of Acid,"Hasse, Henry",en,Science Fiction,Public domain in the USA.,TRUE,1913,1977
32890,27756,Revenge,"Porges, Arthur",en,Science Fiction,Public domain in the USA.,TRUE,1915,2006
33014,27921,The Love of Frank Nineteen,"Knight, David C.",en,Science Fiction,Public domain in the USA.,TRUE,1925,1984
33088,28031,Resurrection,"Shea, Robert",en,Science Fiction/Slavery,Public domain in the USA.,TRUE,1933,1994
33088,28516,The Saracen: The Holy War,"Shea, Robert",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1933,1994
33088,28438,The Helpful Robots,"Shea, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1933,1994
33088,31736,Star Performer,"Shea, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1933,1994
33088,28976,Shaman,"Shea, Robert",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1933,1994
33088,28515,The Saracen: Land of the Infidel,"Shea, Robert",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1933,1994
33088,29196,Mutineer,"Shea, Robert",en,Science Fiction/Animal,Public domain in the USA.,TRUE,1933,1994
33100,32906,Thy Name Is Woman,"Walton, Bryce",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
33100,30086,Has Anyone Here Seen Kelly?,"Walton, Bryce",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
33100,32903,The Victor,"Walton, Bryce",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
33100,28047,Strange Alliance,"Walton, Bryce",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
33100,50868,The Highest Mountain,"Walton, Bryce",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
33100,40969,The Mating of the Moons,"Walton, Bryce",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
33100,31355,To Each His Star,"Walton, Bryce",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
33100,33842,By Earthlight,"Walton, Bryce",en,Science Fiction,Public domain in the USA.,TRUE,1918,1988
33112,33662,"A Republic Without a President, and Other Stories","Ward, Herbert D. (Herbert Dickinson)",en,Precursors of Science Fiction,Public domain in the USA.,TRUE,1861,1932
33114,28063,The Next Logical Step,"Bova, Ben",en,Science Fiction,Public domain in the USA.,TRUE,1932,NA
33114,30796,The Dueling Machine,"Bova, Ben",en,Science Fiction,Public domain in the USA.,TRUE,1932,NA
33148,28111,Moment of Truth,"Wells, Basil",en,Science Fiction,Public domain in the USA.,TRUE,1912,2003
33148,29832,Second Sight,"Wells, Basil",en,Science Fiction,Public domain in the USA.,TRUE,1912,2003
33335,28437,It's a Small Solar System,"Howard, Allan",en,Science Fiction,Public domain in the USA.,TRUE,1913,1988
33342,28451,I Like Martian Music,"Fritch, Charles E.",en,Science Fiction,Public domain in the USA.,TRUE,1927,2012
33342,29355,The Odyssey of Sam Meecham,"Fritch, Charles E.",en,Science Fiction,Public domain in the USA.,TRUE,1927,2012
33342,31665,Skin Game,"Fritch, Charles E.",en,Science Fiction,Public domain in the USA.,TRUE,1927,2012
33343,28453,Flight Through Tomorrow,"Coblentz, Stanton A. (Stanton Arthur)",en,Science Fiction,Public domain in the USA.,TRUE,1896,1982
33388,32579,Micro-Man,"Ackerman, Forrest J.",en,Science Fiction,Public domain in the USA.,TRUE,1916,2008
33388,28535,Out of This World Convention,"Ackerman, Forrest J.",en,Science Fiction,Public domain in the USA.,TRUE,1916,2008
33397,28550,Song in a Minor Key,"Moore, C. L. (Catherine Lucile)",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1911,1987
33399,40964,Tony and the Beetles,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,28698,The Crystal Crypt,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,29132,The Gun,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,32032,Second Variety,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,28644,Beyond the Door,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,28554,Beyond Lies the Wub,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,32154,The Variable Man,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,32832,Piper in the Woods,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,41562,The Hanging Stranger,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,31516,The Eyes Have It,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,32522,Mr. Spaceship,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,28767,The Defenders,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33399,30255,The Skull,"Dick, Philip K.",en,Science Fiction,Public domain in the USA.,TRUE,1928,1982
33434,50885,The Weather on Mercury,"Samachson, Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1906,1980
33434,22623,Divinity,"Samachson, Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1906,1980
33434,29897,Runaway,"Samachson, Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1906,1980
33434,51121,Spoken For,"Samachson, Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1906,1980
33434,50796,Shipping Clerk,"Samachson, Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1906,1980
33434,51240,The Addicts,"Samachson, Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1906,1980
33434,51009,Picture Bride,"Samachson, Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1906,1980
33434,22524,The Hunters,"Samachson, Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1906,1980
33470,30353,The Smiler,"Hernhuter, Albert",en,Science Fiction,Public domain in the USA.,TRUE,1934,NA
33470,28647,Texas Week,"Hernhuter, Albert",en,Science Fiction,Public domain in the USA.,TRUE,1934,NA
33574,32688,The Ordeal of Colonel Johns,"Smith, George H. (George Henry)",en,Science Fiction,Public domain in the USA.,TRUE,1922,1996
33574,28892,Benefactor,"Smith, George H. (George Henry)",en,Science Fiction,Public domain in the USA.,TRUE,1922,1996
33575,29308,Small World,"Nolan, William F.",en,Science Fiction,Public domain in the USA.,TRUE,1928,NA
33575,28893,Of Time and Texas,"Nolan, William F.",en,Science Fiction,Public domain in the USA.,TRUE,1928,NA
33576,51210,"I, the Unspeakable","Sheldon, Walter J.",en,Science Fiction,Public domain in the USA.,TRUE,1917,1996
33576,28954,This is Klon Calling,"Sheldon, Walter J.",en,Science Fiction,Public domain in the USA.,TRUE,1917,1996
33576,28894,Two Plus Two Makes Crazy,"Sheldon, Walter J.",en,Science Fiction,Public domain in the USA.,TRUE,1917,1996
33576,29168,Houlihan's Equation,"Sheldon, Walter J.",en,Science Fiction,Public domain in the USA.,TRUE,1917,1996
33576,31716,Jimsy and the Monsters,"Sheldon, Walter J.",en,Science Fiction,Public domain in the USA.,TRUE,1917,1996
33576,32339,Brink of Madness,"Sheldon, Walter J.",en,Science Fiction,Public domain in the USA.,TRUE,1917,1996
33589,51656,Pick a Crime,"Smith, Richard Rein",en,Science Fiction,Public domain in the USA.,TRUE,1930,NA
33589,29272,No Hiding Place,"Smith, Richard Rein",en,Science Fiction,Public domain in the USA.,TRUE,1930,NA
33589,49901,The Snare,"Smith, Richard Rein",en,Science Fiction,Public domain in the USA.,TRUE,1930,NA
33589,28922,Compatible,"Smith, Richard Rein",en,Science Fiction,Public domain in the USA.,TRUE,1930,NA
33647,29027,Spawn of the Comet,"Rich, H. Thompson (Harold Thompson)",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1893,1974
33651,29437,The Martian Cabal,"Starzl, Roman Frederick",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1899,1976
33651,41084,The Metal Moon,"Starzl, Roman Frederick",en,Science Fiction,Public domain in the USA.,TRUE,1899,1976
33651,29038,In the Orbit of Saturn,"Starzl, Roman Frederick",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1899,1976
33669,29060,The Einstein See-Saw,"Breuer, Miles J. (Miles John)",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1889,1945
33714,29139,No Pets Allowed,"Cummings, Monette",en,Science Fiction,Public domain in the USA.,TRUE,1914,1999
33722,29149,"Cogito, Ergo Sum","West, John Foster",en,Science Fiction,Public domain in the USA.,TRUE,1918,2008
33727,29159,Acid Bath,"Garson, Bill",en,Science Fiction,Public domain in the USA.,TRUE,1917,2000
33738,29170,The Hoofer,"Miller, Walter M.",en,Science Fiction,Public domain in the USA.,TRUE,1923,1996
33738,51651,Conditionally Human,"Miller, Walter M.",en,Science Fiction,Public domain in the USA.,TRUE,1923,1996
33738,29643,Death of a Spaceman,"Miller, Walter M.",en,Science Fiction,Public domain in the USA.,TRUE,1923,1996
33755,32029,Seed of the Arctic Ice,"Bates, Harry",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1900,1981
33755,29475,Under Arctic Ice,"Bates, Harry",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1900,1981
33758,29209,Reel Life Films,"Merwin, Sam",en,Science Fiction,Public domain in the USA.,TRUE,1910,1996
33758,32587,The Ambassador,"Merwin, Sam",en,Science Fiction,Public domain in the USA.,TRUE,1910,1996
33758,31215,A World Apart,"Merwin, Sam",en,Science Fiction,Public domain in the USA.,TRUE,1910,1996
33758,51053,Judas Ram,"Merwin, Sam",en,Science Fiction,Public domain in the USA.,TRUE,1910,1996
33758,29195,It's All Yours,"Merwin, Sam",en,Science Fiction,Public domain in the USA.,TRUE,1910,1996
33758,41062,The Final Figure,"Merwin, Sam",en,Science Fiction,Public domain in the USA.,TRUE,1910,1996
33759,29322,When the Sleepers Woke,"Zagat, Arthur Leo",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1896,1949
33759,29190,The Great Dome on Mercury,"Zagat, Arthur Leo",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1896,1949
33760,29202,The Hammer of Thor,"Diffin, Charles Willard",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1884,1966
33760,29965,Two Thousand Miles Below,"Diffin, Charles Willard",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1884,1966
33760,32398,"Brood of the Dark Moon
(A Sequel to ""Dark Moon"")","Diffin, Charles Willard",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1884,1966
33760,29717,The Finding of Haldgren,"Diffin, Charles Willard",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1884,1966
33777,50138,Doomsday Eve,"Williams, Robert Moore",en,Science Fiction,Public domain in the USA.,TRUE,1907,1977
33777,29240,Be It Ever Thus,"Williams, Robert Moore",en,Science Fiction,Public domain in the USA.,TRUE,1907,1977
33777,32563,The Lost Warship,"Williams, Robert Moore",en,Science Fiction,Public domain in the USA.,TRUE,1907,1977
33777,32359,Sinister Paradise,"Williams, Robert Moore",en,Science Fiction,Public domain in the USA.,TRUE,1907,1977
33777,32696,Planet of the Gods,"Williams, Robert Moore",en,Science Fiction,Public domain in the USA.,TRUE,1907,1977
33777,32683,The Next Time We Die,"Williams, Robert Moore",en,Science Fiction,Public domain in the USA.,TRUE,1907,1977
33777,52009,New Lamps,"Williams, Robert Moore",en,Science Fiction,Public domain in the USA.,TRUE,1907,1977
33777,31948,Thompson's Cat,"Williams, Robert Moore",en,Science Fiction,Public domain in the USA.,TRUE,1907,1977
33777,49779,Publicity Stunt,"Williams, Robert Moore",en,Science Fiction,Public domain in the USA.,TRUE,1907,1977
33820,29290,Now We Are Three,"Hensley, Joe L.",en,Science Fiction,Public domain in the USA.,TRUE,1926,2007
33823,29966,Slaves of Mercury,"Schachner, Nathan",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1895,1955
33823,29299,Pirates of the Gorm,"Schachner, Nathan",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1895,1955
33826,29303,Operation Earthworm,"Archibald, Joe",en,Science Fiction,Public domain in the USA.,TRUE,1898,1986
33886,29384,Disowned,"Endersby, Victor A.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1891,1988
33890,29389,Raiders of the Universes,"Wandrei, Donald A.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1908,1987
33900,29410,The End of Time,"West, Wallace",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1900,1980
33900,51663,Dawningsburgh,"West, Wallace",en,Science Fiction,Public domain in the USA.,TRUE,1900,1980
33901,29466,Lords of the Stratosphere,"Burks, Arthur J.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1898,1974
33901,29416,The Mind Master,"Burks, Arthur J.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1898,1974
33922,29702,The Space Rover,"Sloat, Edwin K.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1895,1986
33922,29457,Loot of the Void,"Sloat, Edwin K.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1895,1986
33947,24382,Vigorish,"Berryman, John",en,Science Fiction,Public domain in the USA.,TRUE,1919,1988
33947,30311,Modus Vivendi,"Berryman, John",en,Science Fiction,Public domain in the USA.,TRUE,1919,1988
33947,24277,Card Trick,"Berryman, John",en,Science Fiction,Public domain in the USA.,TRUE,1919,1988
33947,30679,The Trouble with Telstar,"Berryman, John",en,Science Fiction,Public domain in the USA.,TRUE,1919,1988
33947,30770,The Right Time,"Berryman, John",en,Science Fiction,Public domain in the USA.,TRUE,1919,1988
33989,50571,The Green Odyssey,"Farmer, Philip José",en,Science Fiction,Public domain in the USA.,TRUE,1918,2009
33989,31262,Rastignac the Devil,"Farmer, Philip José",en,Science Fiction,Public domain in the USA.,TRUE,1918,2009
33989,29559,They Twinkled Like Jewels,"Farmer, Philip José",en,Science Fiction,Public domain in the USA.,TRUE,1918,2009
34006,30045,Planet of Dreams,"McKimmey, James",en,Science Fiction,Public domain in the USA.,TRUE,1923,2011
34006,29578,George Loves Gistla,"McKimmey, James",en,Science Fiction,Public domain in the USA.,TRUE,1923,2011
34006,32243,Confidence Game,"McKimmey, James",en,Science Fiction,Public domain in the USA.,TRUE,1923,2011
34006,29962,Celebrity,"McKimmey, James",en,Science Fiction,Public domain in the USA.,TRUE,1923,2011
34006,31703,'Mid Pleasures and Palaces,"McKimmey, James",en,Science Fiction,Public domain in the USA.,TRUE,1923,2011
34006,30380,Pipe of Peace,"McKimmey, James",en,Science Fiction,Public domain in the USA.,TRUE,1923,2011
34006,30438,The Eyes Have It,"McKimmey, James",en,Science Fiction,Public domain in the USA.,TRUE,1923,2011
34034,29614,The Game of Rat and Dragon,"Linebarger, Paul Myron Anthony",en,Science Fiction,Public domain in the USA.,TRUE,1913,1966
34039,50835,The Luckiest Man in Denv,"Kornbluth, C. M. (Cyril M.)",en,Science Fiction,Public domain in the USA.,TRUE,1923,1958
34039,29908,The Adventurer,"Kornbluth, C. M. (Cyril M.)",en,Science Fiction,Public domain in the USA.,TRUE,1923,1958
34039,51531,With These Hands,"Kornbluth, C. M. (Cyril M.)",en,Science Fiction,Public domain in the USA.,TRUE,1923,1958
34039,29619,The Altar at Midnight,"Kornbluth, C. M. (Cyril M.)",en,Science Fiction,Public domain in the USA.,TRUE,1923,1958
34039,51845,Wolfbane,"Kornbluth, C. M. (Cyril M.)",en,Science Fiction,Public domain in the USA.,TRUE,1923,1958
34039,41714,The Syndic,"Kornbluth, C. M. (Cyril M.)",en,Science Fiction,Public domain in the USA.,TRUE,1923,1958
34039,51233,The Marching Morons,"Kornbluth, C. M. (Cyril M.)",en,Science Fiction,Public domain in the USA.,TRUE,1923,1958
34040,29620,Sorry: Wrong Dimension,"Rocklynne, Ross",en,Science Fiction,Public domain in the USA.,TRUE,1913,1988
34040,51027,Jaywalker,"Rocklynne, Ross",en,Science Fiction,Public domain in the USA.,TRUE,1913,1988
34044,40970,Exploiter's End,"Causey, James",en,Science Fiction,Public domain in the USA.,TRUE,1924,2003
34044,31922,Felony,"Causey, James",en,Science Fiction,Public domain in the USA.,TRUE,1924,2003
34044,29625,Teething Ring,"Causey, James",en,Science Fiction,Public domain in the USA.,TRUE,1924,2003
34044,29632,Competition,"Causey, James",en,Science Fiction,Public domain in the USA.,TRUE,1924,2003
34076,51170,The Fire and the Sword,"Robinson, Frank M.",en,Science Fiction,Public domain in the USA.,TRUE,1926,2014
34076,51268,The Girls From Earth,"Robinson, Frank M.",en,Science Fiction,Public domain in the USA.,TRUE,1926,2014
34076,51008,Two Weeks in August,"Robinson, Frank M.",en,Science Fiction,Public domain in the USA.,TRUE,1926,2014
34076,29680,Decision,"Robinson, Frank M.",en,Science Fiction,Public domain in the USA.,TRUE,1926,2014
34076,51483,The Reluctant Heroes,"Robinson, Frank M.",en,Science Fiction,Public domain in the USA.,TRUE,1926,2014
34095,29698,Lighter Than You Think,"Bond, Nelson S.",en,Science Fiction,Public domain in the USA.,TRUE,1908,2006
34130,32360,The Holes Around Mars,"Bixby, Jerome",en,Science Fiction,Public domain in the USA.,TRUE,1923,1998
34130,31778,The Draw,"Bixby, Jerome",en,Science Fiction,Public domain in the USA.,TRUE,1923,1998
34130,33850,The Slizzers,"Bixby, Jerome",en,Science Fiction,Public domain in the USA.,TRUE,1923,1998
34130,30715,Where There's Hope,"Bixby, Jerome",en,Science Fiction,Public domain in the USA.,TRUE,1923,1998
34130,29750,Zen,"Bixby, Jerome",en,Science Fiction,Public domain in the USA.,TRUE,1923,1998
34174,29793,The Hohokam Dig,"Pratt, Theodore",en,Science Fiction,Public domain in the USA.,TRUE,1901,1969
34175,30416,"Waste Not, Want","Dryfoos, Dave",en,Science Fiction,Public domain in the USA.,TRUE,1915,2003
34175,33969,New Hire,"Dryfoos, Dave",en,Science Fiction,Public domain in the USA.,TRUE,1915,2003
34175,29794,"Tree, Spare that Woodman","Dryfoos, Dave",en,Science Fiction,Public domain in the USA.,TRUE,1915,2003
34175,51241,Bridge Crossing,"Dryfoos, Dave",en,Science Fiction,Public domain in the USA.,TRUE,1915,2003
34175,32737,Uniform of a Man,"Dryfoos, Dave",en,Science Fiction,Public domain in the USA.,TRUE,1915,2003
34183,30242,Prologue to an Analogue,"Richmond, Leigh",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1911,1995
34183,29789,Poppa Needs Shorts,"Richmond, Leigh",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1911,1995
34184,29789,Poppa Needs Shorts,"Richmond, Walt",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1922,1977
34185,29790,Pleasant Journey,"Thieme, Richard",en,Science Fiction,Public domain in the USA.,TRUE,1944,NA
34228,29889,Life Sentence,"McConnell, James V.",en,Science Fiction,Public domain in the USA.,TRUE,1925,1990
34245,29910,The Second Voice,"Rubin, Mann",en,Science Fiction,Public domain in the USA.,TRUE,1927,2013
34261,29947,Spacemen Never Die!,"Hershman, Morris",en,Science Fiction,Public domain in the USA.,TRUE,1926,NA
34292,29987,Join Our Gang?,"Lanier, Sterling E.",en,Science Fiction,Public domain in the USA.,TRUE,1927,2007
34300,30002,Sjambak,"Vance, Jack",en,Science Fiction,Public domain in the USA.,TRUE,1916,NA
34312,30014,Native Son,"Hamm, T. D.",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1905,1994
34312,30348,The Last Supper,"Hamm, T. D.",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1905,1994
34313,30015,Stopover Planet,"Gilbert, Robert E.",en,Science Fiction,Public domain in the USA.,TRUE,1924,1993
34332,50774,Contagion,"MacLean, Katherine",en,Science Fiction,Public domain in the USA.,TRUE,1925,NA
34332,51193,Pictures Don't Lie,"MacLean, Katherine",en,Science Fiction,Public domain in the USA.,TRUE,1925,NA
34332,30044,The Carnivore,"MacLean, Katherine",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1925,NA
34332,50766,The Snowball Effect,"MacLean, Katherine",en,Science Fiction,Public domain in the USA.,TRUE,1925,NA
34343,51759,Traveling Companion Wanted,"Wilson, Richard",en,Science Fiction,Public domain in the USA.,TRUE,1920,1987
34343,42111,And Then the Town Took Off,"Wilson, Richard",en,Science Fiction,Public domain in the USA.,TRUE,1920,1987
34343,30063,Double Take,"Wilson, Richard",en,Science Fiction,Public domain in the USA.,TRUE,1920,1987
34440,30199,McIlvaine's Star,"Derleth, August",en,Science Fiction,Public domain in the USA.,TRUE,1909,1971
34440,40953,A Traveler in Time,"Derleth, August",en,Science Fiction,Public domain in the USA.,TRUE,1909,1971
34471,30267,Remember the Alamo!,"Fehrenbach, T. R.",en,Science Fiction,Public domain in the USA.,TRUE,1925,NA
34538,30330,High Dragon Bump,"Thompson, Don",en,Science Fiction,Public domain in the USA.,TRUE,1935,1994
34538,32574,The Telenizer,"Thompson, Don",en,Science Fiction,Public domain in the USA.,TRUE,1935,1994
34572,30383,Spies Die Hard!,"Marmor, Arnold",en,Science Fiction,Public domain in the USA.,TRUE,1927,1978
34604,30427,The Lost Kafoozalum,"Ashwell, Pauline",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1928,NA
34724,50133,The Dunwich Horror,"Lovecraft, H. P. (Howard Phillips)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1937
34724,30637,"Writings in the United Amateur, 1915-1922","Lovecraft, H. P. (Howard Phillips)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1937
34724,31469,The Shunned House,"Lovecraft, H. P. (Howard Phillips)",en,Horror/Science Fiction,Public domain in the USA.,TRUE,1890,1937
34753,26936,The Gallery,"Phillips, Rog",en,Science Fiction,Public domain in the USA.,TRUE,1909,1965
34753,27491,Unthinkable,"Phillips, Rog",en,Science Fiction,Public domain in the USA.,TRUE,1909,1965
34873,30884,Step IV,"Brown, Rosel George",en,Science Fiction,Public domain in the USA.,TRUE,1926,1967
34873,51758,From an Unseen Censor,"Brown, Rosel George",en,Science Fiction,Public domain in the USA.,TRUE,1926,1967
35040,51657,Charity Case,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,51499,Blueblood,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
35040,51351,The Spicy Sound of Success,"Harmon, Jim",en,Science Fiction,Public domain in the USA.,TRUE,1933,2010
